;dc_nome;cd_estacao;vl_longitude;vl_latitude;vl_altitude;year;temp_media_C
4029;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1961.0;25.643418647166335
4030;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1962.0;25.056347031963522
4031;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1963.0;24.872968036529723
4032;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1964.0;24.124163568773216
4033;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1965.0;25.232054794520558
4034;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1966.0;24.37315068493154
4035;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1967.0;24.597478070175445
4036;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1968.0;24.64447731755427
4037;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1969.0;25.590145985401485
4038;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1970.0;25.14639269406393
4039;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1971.0;26.8
4040;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1973.0;26.280264608599825
4041;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1974.0;24.504975124378092
4042;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1975.0;24.780039721946377
4043;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1976.0;25.04676390154969
4044;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1977.0;24.925022831050264
4045;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1978.0;23.91287671232878
4046;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1979.0;24.70128440366971
4047;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1980.0;24.524588665447904
4048;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1981.0;24.251308304891896
4049;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1982.0;25.19449192782524
4050;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1983.0;25.30852156057493
4051;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1984.0;25.575346534653388
4052;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1985.0;24.115676229508175
4053;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1986.0;24.6136073059361
4054;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1987.0;25.568767123287692
4055;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1988.0;24.726775956284126
4056;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1989.0;24.927699530516406
4057;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1990.0;25.069880715705754
4058;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1991.0;24.95877106045587
4059;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1992.0;24.154337899543375
4060;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1993.0;26.064657534246553
4061;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1994.0;25.51525114155253
4062;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1995.0;25.737716894977154
4063;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1996.0;25.912841530054635
4064;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1997.0;24.841851851851782
4065;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1998.0;26.41068493150686
4066;JACOBINA;83186;-40.53416666;-11.17277777;486.37;1999.0;25.339086757990856
4067;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2000.0;24.734001823154056
4068;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2001.0;25.502465753424634
4069;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2002.0;25.23098720292504
4070;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2003.0;25.366604995374605
4071;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2004.0;25.296597353497148
4072;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2005.0;25.35776699029128
4073;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2006.0;25.011378353376493
4074;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2007.0;25.071139705882334
4075;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2008.0;25.5090994371482
4076;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2009.0;26.10356164383562
4077;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2010.0;25.65917808219177
4078;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2011.0;25.06228310502284
4079;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2012.0;25.997085610200337
4080;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2013.0;25.863061411548998
4081;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2014.0;25.16378174976483
4082;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2015.0;25.71358695652178
4083;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2016.0;26.037741312741286
4084;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2017.0;25.8679170779862
4085;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2018.0;26.129178082191803
4086;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2019.0;26.984882108183083
4087;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2020.0;28.065503875968997
4088;JACOBINA;83186;-40.53416666;-11.17277777;486.37;2021.0;26.391716867469878
4089;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1961.0;23.80068399452801
4090;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1962.0;24.398778004073446
4091;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1963.0;24.242131979695458
4092;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1964.0;23.69126984126984
4093;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1965.0;24.727318045862436
4094;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1966.0;24.068036529680402
4095;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1967.0;24.10119641076779
4096;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1968.0;23.41704649042849
4097;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1969.0;24.614818266542432
4098;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1970.0;23.897357992073914
4099;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1977.0;24.411294765840207
4100;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1978.0;24.12036529680364
4101;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1979.0;24.63843317972352
4102;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1980.0;24.591522333637187
4103;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1981.0;24.612593984962416
4104;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1982.0;25.04463336875664
4105;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1983.0;25.77590113285271
4106;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1984.0;25.364312617702435
4107;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1985.0;24.570995260663512
4108;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1986.0;24.711872146118747
4109;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1987.0;25.983912248628922
4110;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1988.0;25.02850637522767
4111;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1989.0;24.766383380547676
4112;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1990.0;25.616549648946847
4113;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1991.0;25.101646090534974
4114;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1992.0;24.967486338797794
4115;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1993.0;26.210776255707767
4116;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1994.0;25.28329268292682
4117;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1995.0;25.895612431444242
4118;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1996.0;25.581785063752264
4119;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1997.0;25.3882352941177
4120;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1998.0;26.436621004566227
4121;SERRINHA;83190;-39.00194444;-11.66805554;362.39;1999.0;25.29242009132418
4122;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2000.0;25.063205828779605
4123;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2001.0;25.3420091324201
4124;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2002.0;25.404871323529395
4125;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2003.0;25.66154571159285
4126;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2004.0;25.43548387096774
4127;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2005.0;25.714773776546544
4128;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2006.0;25.546880733944942
4129;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2007.0;25.29751838235288
4130;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2008.0;25.558082191780805
4131;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2009.0;26.364109589041103
4132;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2010.0;25.756986301369796
4133;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2011.0;25.559726027397247
4134;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2012.0;26.16630236794172
4135;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2013.0;25.884340659340694
4136;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2014.0;25.671755027422325
4137;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2015.0;26.383379501385054
4138;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2016.0;26.605748175182466
4139;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2017.0;25.707329317269057
4140;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2018.0;25.906993006993005
4141;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2019.0;26.26853146853146
4142;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2020.0;27.865048543689333
4143;SERRINHA;83190;-39.00194444;-11.66805554;362.39;2021.0;27.005988023952096
4144;CIPO;83192;-38.52416666;-11.10138888;143.53;1961.0;27.459840159840148
4145;CIPO;83192;-38.52416666;-11.10138888;143.53;1962.0;27.823283582089516
4146;CIPO;83192;-38.52416666;-11.10138888;143.53;1963.0;27.657711442785995
4147;CIPO;83192;-38.52416666;-11.10138888;143.53;1964.0;27.346903460837865
4148;CIPO;83192;-38.52416666;-11.10138888;143.53;1965.0;28.329680365296863
4149;CIPO;83192;-38.52416666;-11.10138888;143.53;1966.0;27.656915422885515
4150;CIPO;83192;-38.52416666;-11.10138888;143.53;1967.0;26.394411177644667
4151;CIPO;83192;-38.52416666;-11.10138888;143.53;1968.0;25.395535714285643
4152;CIPO;83192;-38.52416666;-11.10138888;143.53;1969.0;25.9272602739726
4153;CIPO;83192;-38.52416666;-11.10138888;143.53;1977.0;26.13912248628884
4154;CIPO;83192;-38.52416666;-11.10138888;143.53;1978.0;26.044536271808973
4155;CIPO;83192;-38.52416666;-11.10138888;143.53;1979.0;26.672252747252763
4156;CIPO;83192;-38.52416666;-11.10138888;143.53;1980.0;26.486429872495407
4157;CIPO;83192;-38.52416666;-11.10138888;143.53;1981.0;26.307417840375575
4158;CIPO;83192;-38.52416666;-11.10138888;143.53;1982.0;26.86041025641024
4159;CIPO;83192;-38.52416666;-11.10138888;143.53;1983.0;27.783554647599598
4160;CIPO;83192;-38.52416666;-11.10138888;143.53;1984.0;27.307584269662925
4161;CIPO;83192;-38.52416666;-11.10138888;143.53;1985.0;26.62345679012347
4162;CIPO;83192;-38.52416666;-11.10138888;143.53;1986.0;26.398356164383575
4163;CIPO;83192;-38.52416666;-11.10138888;143.53;1987.0;27.647579908675798
4164;CIPO;83192;-38.52416666;-11.10138888;143.53;1988.0;26.45765027322406
4165;CIPO;83192;-38.52416666;-11.10138888;143.53;1989.0;26.422983114446478
4166;CIPO;83192;-38.52416666;-11.10138888;143.53;1990.0;26.949014084507027
4167;CIPO;83192;-38.52416666;-11.10138888;143.53;1991.0;26.652472527472497
4168;CIPO;83192;-38.52416666;-11.10138888;143.53;1992.0;26.40063810391975
4169;CIPO;83192;-38.52416666;-11.10138888;143.53;1993.0;27.418264840182616
4170;CIPO;83192;-38.52416666;-11.10138888;143.53;1994.0;27.519908675799066
4171;CIPO;83192;-38.52416666;-11.10138888;143.53;1995.0;27.61488584474888
4172;CIPO;83192;-38.52416666;-11.10138888;143.53;1996.0;27.305919854280518
4173;CIPO;83192;-38.52416666;-11.10138888;143.53;1997.0;27.013919413919375
4174;CIPO;83192;-38.52416666;-11.10138888;143.53;1998.0;27.98566210045667
4175;CIPO;83192;-38.52416666;-11.10138888;143.53;1999.0;26.94127853881274
4176;CIPO;83192;-38.52416666;-11.10138888;143.53;2000.0;26.536065573770447
4177;CIPO;83192;-38.52416666;-11.10138888;143.53;2001.0;26.939452054794483
4178;CIPO;83192;-38.52416666;-11.10138888;143.53;2002.0;26.835472043996326
4179;CIPO;83192;-38.52416666;-11.10138888;143.53;2003.0;27.160147601475998
4180;CIPO;83192;-38.52416666;-11.10138888;143.53;2004.0;26.871992653810842
4181;CIPO;83192;-38.52416666;-11.10138888;143.53;2005.0;27.17652091254753
4182;CIPO;83192;-38.52416666;-11.10138888;143.53;2006.0;27.002767527675303
4183;CIPO;83192;-38.52416666;-11.10138888;143.53;2007.0;26.756036866359445
4184;CIPO;83192;-38.52416666;-11.10138888;143.53;2008.0;27.071324200913292
4185;CIPO;83192;-38.52416666;-11.10138888;143.53;2009.0;27.719357798165177
4186;CIPO;83192;-38.52416666;-11.10138888;143.53;2010.0;27.2759817351598
4187;CIPO;83192;-38.52416666;-11.10138888;143.53;2011.0;27.122283105022824
4188;CIPO;83192;-38.52416666;-11.10138888;143.53;2012.0;27.420947176684894
4189;CIPO;83192;-38.52416666;-11.10138888;143.53;2013.0;27.323765996343734
4190;CIPO;83192;-38.52416666;-11.10138888;143.53;2014.0;27.01197440585008
4191;CIPO;83192;-38.52416666;-11.10138888;143.53;2015.0;27.667587476979758
4192;CIPO;83192;-38.52416666;-11.10138888;143.53;2016.0;27.809132420091316
4193;CIPO;83192;-38.52416666;-11.10138888;143.53;2017.0;27.306684981684995
4194;CIPO;83192;-38.52416666;-11.10138888;143.53;2018.0;27.88664226898446
4195;CIPO;83192;-38.52416666;-11.10138888;143.53;2019.0;28.258455882352976
4196;CIPO;83192;-38.52416666;-11.10138888;143.53;2020.0;29.528956228956226
4197;CIPO;83192;-38.52416666;-11.10138888;143.53;2021.0;27.21911021233572
4198;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1963.0;24.105772230889254
4199;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1964.0;24.80810564663023
4200;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1965.0;25.442648401826492
4201;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1966.0;24.863287671232897
4202;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1967.0;24.83207902163688
4203;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1968.0;24.141044776119426
4204;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1969.0;25.185022831050194
4205;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1970.0;25.077077625570794
4206;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1971.0;24.0
4207;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1977.0;24.826873857404003
4208;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1978.0;24.85553522415371
4209;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1979.0;25.041369863013692
4210;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1980.0;24.959198542805073
4211;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1981.0;24.94302788844623
4212;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1982.0;25.10936613055821
4213;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1983.0;26.095370370370375
4214;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1984.0;25.66039325842695
4215;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1985.0;25.420522749273943
4216;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1986.0;25.1388621022179
4217;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1987.0;25.91406392694066
4218;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1988.0;25.21238615664845
4219;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1989.0;25.126301369862993
4220;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1990.0;25.871033776867964
4221;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1991.0;25.49538606403014
4222;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1992.0;25.165391621129356
4223;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1993.0;25.774246575342495
4224;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1994.0;25.91863013698632
4225;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1995.0;25.952785388127815
4226;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1996.0;25.67358834244082
4227;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1997.0;25.659817351598193
4228;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1998.0;26.267305936073104
4229;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;1999.0;25.36283105022836
4230;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2000.0;25.29162112932606
4231;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2001.0;25.567397260273967
4232;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2002.0;25.60283363802561
4233;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2003.0;25.81465201465205
4234;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2004.0;25.710410958904077
4235;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2005.0;26.039816513761444
4236;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2006.0;25.84389348025713
4237;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2007.0;25.435996326905407
4238;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2008.0;25.570210815765332
4239;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2009.0;26.306484018264854
4240;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2010.0;25.878082191780827
4241;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2011.0;25.5114155251142
4242;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2012.0;25.692167577413496
4243;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2013.0;25.862705667276035
4244;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2014.0;25.537808219178082
4245;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2015.0;26.342647058823523
4246;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2016.0;26.332543299908867
4247;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2017.0;25.59725776965267
4248;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2018.0;26.083105022831035
4249;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2019.0;26.482541133455193
4250;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2020.0;26.18478460128323
4251;ITABAIANINHA;83195;-37.794973;-11.272334;205.59;2021.0;25.718218218218233
4252;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1961.0;27.916344086021496
4253;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1962.0;25.430439121756415
4254;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1963.0;24.895708582834295
4255;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1964.0;24.495238095238054
4256;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1965.0;25.792107892107886
4257;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1966.0;24.707123287671212
4258;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1967.0;24.643820224719093
4259;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1968.0;23.83475409836063
4260;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1969.0;24.97363184079598
4261;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1970.0;24.932760472610074
4262;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1993.0;25.891228070175455
4263;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1994.0;26.15147058823531
4264;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1995.0;25.836061381074167
4265;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1996.0;25.699815668202778
4266;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1997.0;25.907628865979415
4267;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1998.0;26.6490458015267
4268;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;1999.0;25.294510521500438
4269;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2000.0;25.17720588235294
4270;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2001.0;25.54231830726769
4271;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2002.0;25.756238532110075
4272;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2003.0;24.94014925373134
4273;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2004.0;25.665988909426993
4274;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2005.0;25.866016713091906
4275;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2006.0;25.710258780036963
4276;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2007.0;25.41625115420131
4277;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2008.0;25.705996309963133
4278;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2009.0;26.47470319634702
4279;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2010.0;26.05251141552513
4280;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2011.0;25.514652014652032
4281;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2012.0;26.30073664825048
4282;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2013.0;26.021793635486958
4283;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2014.0;25.79335205992509
4284;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2015.0;26.248620361560473
4285;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2016.0;26.590436590436557
4286;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2017.0;26.05117948717951
4287;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2018.0;26.336898920510308
4288;FEIRA DE SANTANA;83221;-38.96722221;-12.1961111;229.52;2019.0;22.4
4289;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1961.0;24.63822355289423
4290;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1962.0;24.918749999999964
4291;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1963.0;25.1422794117647
4292;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1977.0;24.51042047531992
4293;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1978.0;24.337716894977138
4294;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1979.0;24.655433789954337
4295;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1980.0;24.562477231329737
4296;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1981.0;24.60695825049702
4297;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1982.0;24.89152542372886
4298;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1983.0;25.21154201292708
4299;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1984.0;25.678220858895713
4300;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1985.0;24.88687872763422
4301;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1986.0;24.82544600938969
4302;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1987.0;25.722831050228272
4303;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1988.0;24.902094717668454
4304;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1989.0;24.96137295081962
4305;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1990.0;25.23932367149763
4306;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1991.0;24.89154228855725
4307;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1992.0;24.602376599634376
4308;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1993.0;25.11269406392698
4309;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1994.0;24.816776315789507
4310;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1995.0;25.275068493150734
4311;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1996.0;24.98943533697631
4312;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1997.0;25.063835616438386
4313;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1998.0;25.635433789954327
4314;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;1999.0;24.61196347031966
4315;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2000.0;24.755646630236743
4316;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2001.0;24.986940639269385
4317;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2002.0;25.13510054844608
4318;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2003.0;25.314298892988944
4319;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2004.0;26.126829268292717
4320;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2005.0;26.401648351648333
4321;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2006.0;26.31520547945208
4322;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2007.0;25.993810178817046
4323;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2008.0;26.25905947441216
4324;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2009.0;27.074408901251743
4325;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2010.0;26.54618585298199
4326;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2011.0;25.860989010989027
4327;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2012.0;26.32258953168043
4328;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2013.0;26.375761772853174
4329;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2014.0;25.9374827109267
4330;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2015.0;26.795983379501397
4331;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2016.0;26.813085399449037
4332;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2017.0;26.083540802213008
4333;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2018.0;26.531337047353766
4334;CRUZ DAS ALMAS;83222;-39.08972221;-12.67527777;219.69;2019.0;26.9835195530726
